11442.9,11748900000.0,192388756797,16812937.0,16812937.0,0.33,-3.41,-17.88,15212.95143816,11489.44,11397.03,11399.86,11398.45
11561.9,11822800000.0,194390363443,16813012.0,16813012.0,1.4,-2.38,-17.04,15104.00405157,11485.49,11360.72,11370.02,11365.37
11538.1,11758400000.0,193990213757,16813012.0,16813012.0,1.12,-2.48,-17.22,14986.83803829,11481.39,11297.8,11306.17,11301.99
11498.7,11644200000.0,193327781084,16813012.0,16813012.0,0.69,-2.6,-17.52,15008.21943424,11479.53,11368.76,11377.77,11373.27
11596.8,11773200000.0,194977288320,16813025.0,16813025.0,1.57,-1.72,-16.83,14865.30964766,11477.38,11486.27,11499.41,11492.84
11617.1,11715000000.0,195318592728,16813025.0,16813025.0,1.8,-1.35,-16.68,14804.61458646,11476.56,11444.36,11449.69,11447.03
11596.2,11634700000.0,194967629564,16813062.0,16813062.0,1.39,-1.42,-16.85,14771.62908758,11475.77,11456.37,11461.21,11458.79
11605.7,11641900000.0,195127353653,16813062.0,16813062.0,1.16,-1.15,-16.8,14660.02294960,11475.39,11415.8,11424.78,11420.29
11591.5,11512300000.0,194888758862,16813075.0,16813075.0,0.68,-1.08,-16.93,14521.90006184,11474.40,11333.87,11339.93,11336.9
11550.0,10710400000.0,194193615000,16813300.0,16813300.0,0.54,0.62,-17.72,13213.34649535,11499.48,11496.86,11499.74,11498.3
11656.2,10804600000.0,195979327334,16813312.0,16813312.0,1.69,1.43,-17.01,13183.66177551,11500.56,11507.64,11511.26,11509.45
11688.8,10819900000.0,196527441306,16813312.0,16813312.0,1.99,1.6,-16.8,13132.53048396,11502.07,11581.91,11585.75,11583.83
11784.7,10828300000.0,198140721779,16813387.0,16813387.0,1.79,2.16,-16.32,12878.08010424,11505.69,11549.72,11555.05,11552.39
11770.0,10776700000.0,197893859240,16813412.0,16813412.0,0.9,1.86,-16.48,12798.78400364,11505.60,11511.46,11516.19,11513.83
11746.0,10733500000.0,197490337352,16813412.0,16813412.0,0.26,1.7,-16.7,12708.89012565,11505.52,11550.31,11556.73,11553.52
